Wavelength [nm],#18-810.csv
556.67,0.0017839663408121367
556.87,0.004153249785988222
557.07,0.0034976737531393514
557.27,0.004822120147049639
557.47,0.0060781233513830316
557.67,0.003092749253647429
557.87,0.0018951703235888034
558.07,0.0037100177798366665
558.26,0.006120896721746609
558.46,0.0055113453353011115
558.66,0.003470209179414852
558.86,0.003487764798797502
559.06,0.004680130691535593
559.26,0.004382413340813236
559.46,0.0017461669352846917
559.66,0.0014576947841484882
559.86,0.004808443797828936
560.06,0.005095801874235279
560.26,0.00430460111437654
560.46,0.0029755473420005466
560.66,0.00437559393299109
560.86,0.004429196801004284
561.05,0.0035125339507547123
561.25,0.002133792241060973
561.45,0.0012471882506017444
561.65,0.001425810537671988
561.85,0.0023987935158174783
562.05,0.003262470579036816
562.25,0.0018208167400253145
562.45,0.0035195043213060145
562.65,0.0019193926024843283
562.85,0.0038882268544553067
563.05,0.0023267697624769277
563.24,0.002547256995243997
563.44,0.004551775699880881
563.64,0.003510795669983075
563.84,0.0036974028735177328
564.04,0.002731152917026527
564.24,0.0044617494519946675
564.44,0.006148457256592151
564.64,0.0012145160414553913
564.84,4.654757357448444e-05
565.03,0.003992634333106575
565.23,0.0006324203489596389
565.43,0.0012254958274111678
565.63,0.0018062166918341104
565.83,0.0016690968285785705
566.03,0.00383272644713978
566.23,0.0011200756973077128
566.43,0.0016076589024594517
566.63,0.005549740329845262
566.82,0.0025009863019698174
567.02,-0.00043669924741353305
567.22,0.008132878759554193
567.42,0.0029815081067099815
567.62,0.0018608760521787895
567.82,0.0004325676456801216
568.02,0.0041037094655723945
568.22,0.006105073698567482
568.41,0.003651286537839383
568.61,0.003452028841471679
568.81,0.004210095799275456
569.01,0.0051114285824414565
569.21,0.0008330052601364044
569.41,0.0018928962711726937
569.61,0.004508498934034372
569.8,0.0015049138007348609
570.0,0.005223318150539048
570.2,0.00043094168211481456
570.4,0.004704815181941055
570.6,0.003068126864538468
570.8,0.003738528798906305
571.0,0.0020879353436138565
571.19,0.005376968338629347
571.39,0.0009917366634244762
571.59,0.0013918021710453293
571.79,0.00244692765615708
571.99,0.003252642400544476
572.19,0.001198295220264085
572.38,0.00390555709642606
572.58,0.0003311138980340793
572.78,0.0006213683712791764
572.98,0.0046961544506823666
573.18,0.004303609315958308
573.38,0.0011994477074357838
573.57,0.0022388789478469916
573.77,0.00329948006419233
573.97,0.003797693972938882
574.17,0.0022448747187885903
574.37,0.0026451590333895513
574.57,0.0014801497838623447
574.76,0.004956909514568125
574.96,0.002136967763497502
575.16,0.0035624210236531524
575.36,0.001869093046165877
575.56,0.0011991017285810622
575.75,0.004397572705979429
575.95,0.004521296550391544
576.15,0.0031599069109422466
576.35,0.0017785637863631473
576.55,0.0035661504301324515
576.74,0.003072752443445803
576.94,0.002890330205980814
577.14,0.0024301190624497052
577.34,0.002120032457164115
577.54,0.0013811751627421257
577.74,0.0043143742280219
577.93,0.004452345020035384
578.13,0.004363711779522275
578.33,0.008199808670007021
578.53,0.002392456851478134
578.72,0.0021765925402085894
578.92,0.0005073241801511202
579.12,0.0026284551175026513
579.32,0.0003287618963258766
579.52,0.0029951281667686307
579.71,0.006227957407217947
579.91,0.00433452626244235
580.11,0.0010915128628407507
580.31,0.003070137698753753
580.51,0.0031536546637994036
580.7,0.005205846306695617
580.9,0.002398765555474633
581.1,0.0032202639722592927
581.3,0.004613463644708181
581.49,0.0005135142708688219
581.69,0.0013229657715902756
581.89,0.0014470621207181584
582.09,0.004563513095673929
582.29,0.005142447109338895
582.48,0.00013916918379145547
582.68,0.0004219539625482798
582.88,0.0041132934086898255
583.08,0.0017554073211595502
583.27,0.0013429782068987656
583.47,0.005201010050249565
583.67,0.001635350782237744
583.87,0.002957134894901557
584.06,-0.00014374322927112343
584.26,0.00453252049972095
584.46,0.005854588960120231
584.66,0.004062172585024116
584.85,0.006653764790469538
585.05,0.0017289533182604107
585.25,0.004451343346410444
585.45,0.00393037351332574
585.64,0.003665856259359591
585.84,0.0017385545721615298
586.04,0.0024439175876052664
586.24,0.0031347518829566894
586.43,0.005722934529914941
586.63,0.003600330038669467
586.83,0.0029477176835096645
587.03,0.0019075877478632272
587.22,0.00404629212655503
587.42,0.00519516483472059
587.62,0.003322062151298862
587.82,0.0023877470572981774
588.01,0.0031042255832891617
588.21,0.00445886923724854
588.41,0.0034995399232096765
588.6,0.004668650721582015
588.8,0.0031655851059305853
589.0,0.006008237819347917
589.2,-0.00014231147998246358
589.39,0.0010601408002616978
589.59,0.004477795772203468
589.79,0.0029416560895038158
589.98,0.005092924087751795
590.18,0.005514867410780781
590.38,0.0005949198015699437
590.58,0.0032850162056914495
590.77,-0.00014337923605518485
590.97,0.0011593080532619662
591.17,0.003472299767768915
591.36,0.0030162379657050404
591.56,0.0018962787819699278
591.76,0.002750086517124352
591.96,0.004385141491174064
592.15,0.005064042090774204
592.35,0.002491298735460234
592.55,0.004779807825603325
592.74,0.00238662840960759
592.94,0.005012549075940881
593.14,0.0033837102003560957
593.33,0.0041688143926165095
593.53,0.0024793981521256856
593.73,0.0032884918791491777
593.92,0.0030824986624837917
594.12,0.0038558257617588676
594.32,0.002704161200089119
594.51,0.007149119065346544
594.71,0.004282086730900733
594.91,0.00347648773617807
595.11,0.0034665176721853006
595.3,0.0013494905446769293
595.5,0.002138711063576918
595.7,0.002844197028886852
595.89,0.0019199323115060693
596.09,0.0039455001682526785
596.29,0.0009614149279896622
596.48,0.0035705903542980495
596.68,0.0035912556702048714
596.88,0.0013504980528053839
597.07,0.0035986461418778476
597.27,0.0024703741413360197
597.47,0.001186213645049435
597.66,0.00433521598731281
597.86,0.001155227295218722
598.06,0.005833268675982032
598.25,0.002098648929662174
598.45,0.000414983058475223
598.64,0.001628643196365685
598.84,0.0012469346882580076
599.04,0.0028205030024655714
599.23,0.003164973979706255
599.43,0.0008820720284005119
599.63,0.005404758381864222
599.82,0.005755874939721904
600.02,0.0007910767881946523
600.22,0.0055273369656247354
600.41,0.004266605282814066
600.61,0.0015392988475260488
600.81,0.008295187432449684
601.0,0.0018004785088458978
601.2,0.0009531883347560794
601.39,0.0018852767209237263
601.59,0.003456923520586403
601.79,-0.0005094017263979097
601.98,0.003122469599964836
602.18,0.0051635689309646095
602.38,0.001832676903429476
602.57,0.0030839187144649245
602.77,0.002888686178057788
602.96,0.0004210004365805047
603.16,0.002455707007691482
603.36,-0.0005172170693074201
603.55,0.0024634771683971967
603.75,0.0016874134728218026
603.95,0.0021631524142272807
604.14,0.0031301986923262643
604.34,0.004793607540593575
604.53,0.0033538387544188903
604.73,0.004823400452679459
604.93,0.004967841871237152
605.12,0.00424105362229444
605.32,0.001535567725780271
605.51,0.003289406749271554
605.71,0.0006004955506918086
605.91,0.000684524505944359
606.1,0.0023179951518841726
606.3,0.001780719215812448
606.49,0.0051839511819005875
606.69,0.0003157818611626633
606.89,0.0022193159104692177
607.08,0.006855826956185696
607.28,0.003788531469967541
607.47,-0.00023350881371211223
607.67,0.0013027195849949276
607.87,0.0010511067273797023
608.06,0.0036027352737275104
608.26,0.0017637822163961727
608.45,0.0017859458303790313
608.65,0.00031409601052498657
608.84,0.004498418047052678
609.04,0.00249161441410521
609.24,0.0021755154577360668
609.43,0.0059479570655286
609.63,0.0018228285006971368
609.82,0.0037013101462898806
610.02,-0.0003114688151770686
610.21,0.0019672820865849787
610.41,0.0035690573418818176
