Wavelength [nm],#28-IR750-cutoff.csv
617.45,0.8047460790966163
617.64,0.7930066184605716
617.84,0.7994951614433493
618.03,0.8120588017208591
618.23,0.8006302381734584
618.42,0.8078775279944643
618.62,0.8275731703567261
618.81,0.820222462060307
619.01,0.825935261253714
619.2,0.8292668802325447
619.4,0.8390358044450943
619.59,0.8438156188551559
619.79,0.8282520028607135
619.98,0.8420466194758665
620.18,0.8392427424001834
620.37,0.8393639930329007
620.57,0.8433805119519657
620.76,0.8520373189193667
620.96,0.8699926328322445
621.15,0.8796042330627519
621.35,0.8758067546238153
621.54,0.8902157260593715
621.74,0.8731950344411114
621.93,0.8945611140477145
622.13,0.8947234812951881
622.32,0.8844527130887687
622.51,0.8919836349882017
622.71,0.8944748176983551
622.9,0.8995932708039828
623.1,0.8984219705167343
623.29,0.9050024674645051
623.49,0.8978087437860655
623.68,0.8931878912988033
623.88,0.903286191745841
624.07,0.8928730266756542
624.27,0.8863718356971111
624.46,0.8984135123567041
624.66,0.8999539056213849
624.85,0.8935894366904666
625.05,0.9084662114656448
625.24,0.903431365637868
625.43,0.9152145118597513
625.63,0.8976904878140374
625.82,0.8882660345024768
626.02,0.904382906889017
626.21,0.8911384438891475
626.41,0.8974291985006297
626.6,0.8917682226708222
626.8,0.8962935708554989
626.99,0.8957570187756078
627.19,0.8623929414746233
627.38,0.8891929059453673
627.57,0.89871006342874
627.77,0.88618968835715
627.96,0.884339316189486
628.16,0.8913385171940621
628.35,0.888864905626545
628.55,0.8843584339075342
628.74,0.8807285874976967
628.93,0.8848210234185415
629.13,0.8825294422353952
629.32,0.8723272427731888
629.52,0.8752855833164392
629.71,0.8869224228574303
629.91,0.8531539884389496
630.1,0.8625429098427687
630.29,0.8696537958694885
630.49,0.8582193298750134
630.68,0.8719363004147199
630.88,0.8506315294928661
631.07,0.8648490239304203
631.27,0.84081015060294
631.46,0.8567856504425044
631.65,0.8470773836415135
631.85,0.8465809060179764
632.04,0.8638978417853209
632.24,0.8508038210154609
632.43,0.8470352743939963
632.62,0.8287926907252382
632.82,0.846884561520716
633.01,0.8533018681278678
633.21,0.8453121788837579
633.4,0.8418816257668422
633.59,0.8365435570833123
633.79,0.8334853218559287
633.98,0.8560137591269966
634.18,0.8391946844807295
634.37,0.8410949995297763
634.56,0.8466588756764284
634.76,0.8357424329361108
634.95,0.8290721404264568
635.14,0.8480421076836759
635.34,0.8401025790061142
635.53,0.8561916107429555
635.73,0.8503801913609869
635.92,0.8433693019571407
636.11,0.8388718707426777
636.31,0.8379369659359086
636.5,0.833576347614761
636.7,0.8451321491085941
636.89,0.8455415021364148
637.08,0.8404860334357132
637.28,0.8420051507587464
637.47,0.8539777845261294
637.66,0.8503922544079995
637.86,0.839262476256205
638.05,0.8508134025331948
638.24,0.8429999984109504
638.44,0.854089793491584
638.63,0.8624358590033001
638.83,0.858849690022149
639.02,0.8649735764540942
639.21,0.8694537026846727
639.41,0.8755556331252203
639.6,0.8707494961099788
639.79,0.8712311896861864
639.99,0.8802063511225597
640.18,0.8884416028284059
640.37,0.8891666418445647
640.57,0.8901076011862167
640.76,0.880808228028249
640.95,0.8960539761295694
641.15,0.9136046740492888
641.34,0.9120395518740894
641.53,0.900086106166647
641.73,0.9185804480806227
641.92,0.911261007564699
642.11,0.8983608387395722
642.31,0.9005206919398504
642.5,0.9162570671807015
642.69,0.9115740742269908
642.89,0.8907884128278392
643.08,0.9095126308906252
643.27,0.9197374108582157
643.47,0.9048382488077863
643.66,0.90562506542537
643.85,0.8997729659628089
644.05,0.9042248495180197
644.24,0.9111710624032119
644.43,0.9220304559224958
644.63,0.9292203263322397
644.82,0.9166474699490814
645.01,0.9168220841243484
645.2,0.9244509137620416
645.4,0.9252623402533053
645.59,0.9133988375555652
645.78,0.913254996897856
645.98,0.919234641761034
646.17,0.9408952260861235
646.36,0.9263131570946829
646.56,0.9291693999260211
646.75,0.9209241936458515
646.94,0.934462784300701
647.13,0.9289347672369922
647.33,0.9390236581311012
647.52,0.9466098241050849
647.71,0.9307063979606939
647.91,0.9241708546254088
648.1,0.9257218179907954
648.29,0.9153889946278989
648.49,0.9118396082502959
648.68,0.9031280818406454
648.87,0.9151586174725677
649.06,0.9276619773902283
649.26,0.913982251904261
649.45,0.8975554565551792
649.64,0.9098111326539288
649.83,0.9185004169329601
650.03,0.9153252053915385
650.22,0.9113410413515523
650.41,0.9068506214159752
650.61,0.8782988606074669
650.8,0.8847543801288192
650.99,0.8736129160662466
651.18,0.8749003970674477
651.38,0.8806276521450683
651.57,0.8673384850303363
651.76,0.8721173499244342
651.95,0.8690713730767888
652.15,0.8615344769190924
652.34,0.8537059918819642
652.53,0.8662300678201027
652.72,0.8556163438349704
652.92,0.8460657680298114
653.11,0.8421122556710483
653.3,0.8515055546839647
653.49,0.8380961416205511
653.69,0.8332933670937198
653.88,0.8267370960441535
654.07,0.8416308964329625
654.26,0.8350286548315896
654.46,0.821104098887569
654.65,0.8442040332769694
654.84,0.8152670329553764
655.03,0.8173558518849177
655.23,0.8254817792705814
655.42,0.825549430361511
655.61,0.8228949150990735
655.8,0.8285272381324567
655.99,0.8294919502808307
656.19,0.816294408406495
656.38,0.80420190347886
656.57,0.8026752065039169
656.76,0.8012539999708198
656.96,0.807500304437003
657.15,0.8168894884013885
657.34,0.7912274200609956
657.53,0.7850785806866963
657.72,0.8075910332953582
657.92,0.8235825621000333
658.11,0.8073471871091881
658.3,0.7984902663526879
658.49,0.8061458128817321
658.68,0.8088654491862759
658.88,0.8103253305647286
659.07,0.8117091741717773
659.26,0.8090794624918388
659.45,0.8188032482022884
659.64,0.8147808185362978
659.84,0.8193787034298433
660.03,0.8188128454090653
660.22,0.8178872589410028
660.41,0.8244154462475819
660.6,0.8295077165399793
660.8,0.816636385202454
660.99,0.8159480345800632
661.18,0.8324201771319655
661.37,0.8449880798734614
661.56,0.834210446749201
661.76,0.8456414190795721
661.95,0.8406454336351659
662.14,0.8293256338355618
662.33,0.8427951673316803
662.52,0.841790457651378
662.71,0.8252687235399284
662.91,0.8353387927641327
663.1,0.8571768794855822
663.29,0.8415636438021141
663.48,0.864597646372199
663.67,0.8540764304792006
663.86,0.8656253850309447
664.06,0.856273028284925
664.25,0.8910199579746223
664.44,0.8630267620721772
664.63,0.857946769851043
664.82,0.8825416722575347
665.01,0.8835316612399056
665.21,0.8873752423356722
665.4,0.8678733738972285
665.59,0.8888061334695061
665.78,0.8734832630254497
665.97,0.8842550761219997
666.16,0.9055698142567056
666.35,0.9244134665984125
666.55,0.918474001079904
666.74,0.9236279430962633
666.93,0.9219341478905165
667.12,0.908621701833327
667.31,0.908934196725313
667.5,0.9063966067755577
667.69,0.918135352212788
667.89,0.9206450294477957
668.08,0.9271086760859019
668.27,0.9070175395268247
668.46,0.9290621540784768
668.65,0.9241026539739002
668.84,0.9262395093342589
669.03,0.9009424060473596
669.22,0.9070664344808124
669.42,0.9238573997570213
669.61,0.9170262133159776
669.8,0.9256391358206317
669.99,0.931700249915965
670.18,0.9047711475994374
670.37,0.922179153743421
670.56,0.9153261749930522
670.75,0.9217734401363405
670.94,0.8942864062336228
671.14,0.9058472529551869
671.33,0.9003031820334134
671.52,0.9040609672579932
671.71,0.8871837482982432
671.9,0.9103852946121725
672.09,0.8884890696992923
672.28,0.9078352074222396
672.47,0.9152819001216453
672.66,0.9170348862352538
672.85,0.9273091274277704
673.05,0.9270381957866696
673.24,0.9065455311927448
673.43,0.8843367767638263
673.62,0.9033828200522293
673.81,0.9056496431512341
674.0,0.8929816995527416
674.19,0.8831132632573521
674.38,0.8886249098764513
674.57,0.8876174737661108
674.76,0.8752090581198922
674.95,0.8677368903164279
675.15,0.8719252880558334
675.34,0.8896984378260182
675.53,0.8850270775463152
675.72,0.8947312511359033
675.91,0.886621213912892
676.1,0.8891297833584256
676.29,0.8954079876634352
676.48,0.9025735246748628
676.67,0.8854985692451279
676.86,0.874566198341042
677.05,0.8854525964005862
677.24,0.8796154830976689
677.43,0.8894161247490896
677.62,0.8774232233077245
677.81,0.8697124006602063
678.0,0.8534353041520766
678.2,0.8729241086865592
678.39,0.8520667244226832
678.58,0.8667693906703409
678.77,0.8513653515177708
678.96,0.8467262707437428
679.15,0.8542706776394182
679.34,0.8441513925045326
679.53,0.861994145672148
679.72,0.8798906415358716
679.91,0.8837964534216818
680.1,0.8725581927113203
680.29,0.8814795899891774
680.48,0.8952097333181168
680.67,0.8832315038382548
680.86,0.8660351346155607
681.05,0.881644488805423
681.24,0.8700706311150079
681.43,0.8629597852638816
681.62,0.8716938912344333
681.81,0.8822436994219653
682.0,0.8839113957418071
682.19,0.8859308321725413
682.38,0.8969847479476977
682.57,0.8857198402725295
682.76,0.8938186144570978
682.95,0.8914314568250549
683.14,0.8874899520643128
683.33,0.891871994247267
683.52,0.9006574963715664
683.71,0.9122105154183857
683.9,0.8992930753163049
684.09,0.8950900006112655
684.28,0.8878918095789499
684.47,0.9026357862294393
684.66,0.9126479793399286
684.85,0.8933894351690053
685.04,0.8935805040029349
685.23,0.8896824988840437
685.42,0.9090953647136379
685.61,0.9020522847225384
685.8,0.9141095388143067
685.99,0.9149088737524862
686.18,0.8881364731951451
686.37,0.9175362337790912
686.56,0.9087173024026388
686.75,0.8935052571228279
686.94,0.90695022542279
687.13,0.9140899766211339
687.32,0.9148336244131491
687.51,0.908021891672066
687.7,0.8983415542721319
687.89,0.9077256034313588
688.08,0.899092257835632
688.27,0.9116529932665554
688.46,0.918789980955579
688.65,0.9229833606260306
688.84,0.9392008329761454
689.03,0.9250965831527229
689.22,0.9213882763996931
689.41,0.9228936253753791
689.6,0.9328384034266387
689.79,0.92787001147744
689.98,0.9301336044989783
690.17,0.9271090084546426
690.36,0.9080834725597746
690.55,0.9040265908726074
690.74,0.9267838854215152
690.93,0.9257683708212191
691.12,0.9290142895782667
691.31,0.9147531558865548
691.49,0.9270814328051006
691.68,0.9268794463849316
691.87,0.920536451534576
692.06,0.900882254706855
692.25,0.9186628229268402
692.44,0.9063826956634466
692.63,0.9102265690558176
692.82,0.9245420113500173
693.01,0.8987087320486457
693.2,0.9124000083623323
693.39,0.9041670393486964
693.58,0.8968529275604924
693.77,0.8881676195391677
693.96,0.8955164980308672
694.15,0.8957836729268914
694.33,0.8945969955802997
694.52,0.9175565055579775
694.71,0.9033545489184426
694.9,0.9261248318829918
695.09,0.907892347448644
695.28,0.8964831152488189
695.47,0.8894290306084628
695.66,0.8911454225050305
695.85,0.8884739360505455
696.04,0.8965822783371551
696.23,0.8909183322936776
696.42,0.8938376411331074
696.6,0.9029993366665617
696.79,0.8855197478473164
696.98,0.9024594584367998
697.17,0.9064680113509285
697.36,0.8967936439056587
697.55,0.8981030725935631
697.74,0.9031252002567837
697.93,0.9006432786355805
698.12,0.897257394919364
698.31,0.9127481541612016
698.49,0.89688509678649
698.68,0.9023992657153709
698.87,0.8832775728015653
699.06,0.8861221648387264
699.25,0.8958518718845179
699.44,0.9101108607494909
699.63,0.8952690367751286
699.82,0.8943028845310195
700.0,0.9139571446873179
700.19,0.9048337856768153
700.38,0.8905501259970346
700.57,0.8955114787736358
700.76,0.9005569591873355
700.95,0.9005172582061876
701.14,0.9216514800724078
701.33,0.9167254459218437
701.51,0.886168753669594
701.7,0.8878322557917304
701.89,0.8952081062564536
702.08,0.8710054549086257
702.27,0.8848635949299035
702.46,0.8938462396547063
702.65,0.8892337762314275
702.83,0.8909842942274767
703.02,0.8844921976762615
703.21,0.9026189355023114
703.4,0.9058329901945883
703.59,0.8750476425197591
703.78,0.8898852480238663
703.97,0.9009401913693611
704.15,0.9305331646341584
704.34,0.8853478856368905
704.53,0.906196247929311
704.72,0.8932645358033375
704.91,0.9007173304855945
705.1,0.9020082486160452
705.28,0.9064670399653938
705.47,0.8978083020090402
705.66,0.9106732776513531
705.85,0.9048665890258376
706.04,0.9371031830201219
706.23,0.9288637254320294
706.41,0.9218669354338969
706.6,0.9257807929576349
706.79,0.9458914980666936
706.98,0.9476497037451905
707.17,0.9432950079704265
707.35,0.9480267796374069
707.54,0.9449622440164642
707.73,0.9471811387656194
707.92,0.9231239496887602
708.11,0.9249500812137504
708.3,0.9063169438990032
708.48,0.897418564971675
708.67,0.9034387711827994
708.86,0.906932906196404
709.05,0.8972618474489256
709.24,0.9050949901562015
709.42,0.9051840611570584
709.61,0.899093970798397
709.8,0.8996408624860354
709.99,0.9005534021172772
710.18,0.8799974060374876
710.36,0.8798298375906323
710.55,0.8979038519149953
710.74,0.9043005893351277
710.93,0.8953569072769507
711.12,0.9082277291852113
711.3,0.9155100914146086
711.49,0.9373467217665847
711.68,0.9273014037546504
711.87,0.9351211415145096
712.05,0.9178955344379526
712.24,0.9084380676113998
712.43,0.9003289393122427
712.62,0.9087901143207001
712.81,0.9155454418131564
712.99,0.9087586240068423
713.18,0.9402540654116105
713.37,0.9288440563711666
713.56,0.9248464687302079
713.74,0.9103859709503885
713.93,0.9095602908081152
714.12,0.896314190060476
714.31,0.9108745614702459
714.49,0.9214762125663626
714.68,0.9025989237319588
714.87,0.9235389228731453
715.06,0.9214390947370537
715.24,0.9124200078677791
715.43,0.901811622367726
715.62,0.903368830558178
715.81,0.9163878767230197
715.99,0.916093182356355
716.18,0.896274895092965
716.37,0.9242219824271622
716.56,0.9169786809913283
716.74,0.9205049785472488
716.93,0.9250707932220419
717.12,0.9189108214883823
717.31,0.9325396875118773
717.49,0.9248468205439647
717.68,0.9210659767354876
717.87,0.9166138212304563
718.06,0.9224650651475658
718.24,0.9267761575583231
718.43,0.9273404484641847
718.62,0.9178482476220555
718.8,0.9094412668676388
718.99,0.9231552869510373
719.18,0.9295830684148515
719.37,0.9377533404455611
719.55,0.9305776826188908
719.74,0.9092249143392611
719.93,0.913374740206943
720.11,0.9259390284038496
720.3,0.9270615003315812
720.49,0.924840888005792
720.68,0.9008506988969472
720.86,0.9231183044669563
721.05,0.8905906968986144
721.24,0.8993926443685676
721.42,0.9099967066520047
721.61,0.9215111768821859
721.8,0.9030143960187571
721.98,0.9011938118029283
722.17,0.9279562765491575
722.36,0.9126570751821103
722.55,0.8787301590001068
722.73,0.8949269529302362
722.92,0.8736430297211466
723.11,0.8876716754396119
723.29,0.8966162941054883
723.48,0.8851041887570944
723.67,0.8941165514992071
723.85,0.9000806235123976
724.04,0.8951134423892924
724.23,0.891482032047888
724.41,0.8866118751323515
724.6,0.8925071608300051
724.79,0.887233775195046
724.97,0.8806547604706348
725.16,0.8671573186630066
725.35,0.8572205401323886
725.53,0.8526022012207651
725.72,0.8696315350973152
725.91,0.8578495275119381
726.09,0.8411215076813935
726.28,0.8502359715269715
726.47,0.8464850098321248
726.65,0.8417146027595148
726.84,0.8654742925244258
727.03,0.866148644357657
727.21,0.8767931196324549
727.4,0.8275498551626201
727.59,0.8464318098222743
727.77,0.8231319407125357
727.96,0.8412595129426481
728.15,0.8369780430929289
728.33,0.8216373347233761
728.52,0.8390428558502865
728.7,0.8249794949438471
728.89,0.8176059805622972
729.08,0.8171288390518501
729.26,0.8320216991132934
729.45,0.8290422530057198
729.64,0.8422707318646941
729.82,0.8315677865818447
730.01,0.8149261897814628
730.2,0.828004617746943
730.38,0.8251998470541146
730.57,0.8353633820589522
730.75,0.848516866760213
730.94,0.8435590816314764
731.13,0.8560624859192357
731.31,0.8445385823153919
731.5,0.8437949584963441
731.68,0.8484280404809565
731.87,0.8526337314184841
732.06,0.8256525513259627
732.24,0.835948143680309
732.43,0.8319109210621426
732.62,0.8391047048255148
732.8,0.8505778016662188
732.99,0.8576026157348596
733.17,0.8648938691393807
733.36,0.8687362831368259
733.55,0.8584661949432632
733.73,0.857966165061284
733.92,0.8639581126812984
734.1,0.8487208130772388
734.29,0.8586643047072744
734.48,0.8593957745972399
734.66,0.8750237187799385
734.85,0.8556107143199445
735.03,0.8555854750094106
735.22,0.8551616472547687
735.4,0.8605421754859445
735.59,0.8612432062884274
735.78,0.8486241724768989
735.96,0.860573083859394
736.15,0.8781494728561416
736.33,0.8646836057402821
736.52,0.8700592841975228
736.7,0.8600264015872306
736.89,0.8687693094029671
737.08,0.874244414567617
737.26,0.8680097743160277
737.45,0.8532778939222199
737.63,0.8768985404592757
737.82,0.8790573113436411
738.0,0.9003213778383927
738.19,0.8736837352075285
738.38,0.8958864105199714
738.56,0.8735664333086505
738.75,0.8996731880484309
738.93,0.8736248276572386
739.12,0.8759474275898375
739.3,0.87838945438518
739.49,0.8835088859318224
739.67,0.8694235092998138
739.86,0.8629788207965788
740.04,0.877644131652298
740.23,0.8659661861315485
740.42,0.8869244284709327
740.6,0.8858787585669966
740.79,0.8704443191800948
740.97,0.8755638101540661
741.16,0.8940822415876961
741.34,0.8880927353787647
741.53,0.8866230011835754
741.71,0.9144975417444103
741.9,0.8927031482248055
742.08,0.8994270684713969
742.27,0.886949639123116
742.45,0.8654774970193381
742.64,0.8861291773526878
742.82,0.8633298520495142
743.01,0.8412094696454905
743.19,0.8679407579015419
743.38,0.8729073328227043
743.57,0.8814902288110174
743.75,0.8548193237926331
743.94,0.8619185570103449
744.12,0.8498055476304314
744.31,0.8636073792189775
744.49,0.8565004313978035
744.68,0.8396600842604426
744.86,0.8180577659931156
745.05,0.8200496592354084
745.23,0.8156060080712374
745.42,0.8142129502880144
745.6,0.8063740004243487
745.79,0.8081261110883907
745.97,0.7774890717578322
746.16,0.7660621223484225
746.34,0.7656036411507866
746.52,0.7293202002387152
746.71,0.7375967946687477
746.89,0.7184690634261559
747.08,0.7093130856238743
747.26,0.6971031572174283
747.45,0.6736850827564465
747.63,0.6443174759914123
747.82,0.651877636111876
748.0,0.5917303532264946
748.19,0.6066852904833312
748.37,0.5702813643647339
748.56,0.5538258514817499
748.74,0.5216730464688515
748.93,0.49229823767382686
749.11,0.47644727543740484
749.3,0.4427506852720381
749.48,0.4226281257540463
749.67,0.3969631236442516
749.85,0.38035007820763933
750.03,0.3630174366040849
750.22,0.33581548086537566
750.4,0.30547163288562246
750.59,0.29474370302298997
750.77,0.28231019881408054
750.96,0.27825082110004484
751.14,0.24726511883125707
751.33,0.23218436426585037
751.51,0.21098748756782534
751.69,0.20582572987227854
751.88,0.18816127291246074
752.06,0.18206000177299664
752.25,0.17011798945425757
752.43,0.15705408181481562
752.62,0.15127111544298097
752.8,0.13567032576465868
752.99,0.1242635592315763
753.17,0.11868259487545693
753.35,0.11475757503818183
753.54,0.09395443819061483
753.72,0.09211208403702885
753.91,0.09015941793380666
754.09,0.0800525573020585
754.28,0.07425971659497656
754.46,0.0685805882054852
754.64,0.06566567153049459
754.83,0.061553724255611855
755.01,0.05190991337658846
755.2,0.04879597233300347
755.38,0.04208782450748719
755.56,0.03820545129338586
755.75,0.03959906253294516
755.93,0.036872872548825195
756.12,0.032524064752245896
756.3,0.027679266734139577
756.48,0.030998094476971844
756.67,0.025072527065372108
756.85,0.030824710369735525
757.04,0.02517534177570506
757.22,0.02286821426256312
757.4,0.020265403652973614
757.59,0.020794861951371243
757.77,0.021919615167648492
757.96,0.017304672820644518
758.14,0.01543322108660025
758.32,0.011207228876790579
758.51,0.013707062206286303
758.69,0.014501748459296216
758.87,0.017070495906493864
759.06,0.008557110569898798
759.24,0.012191652895287036
759.43,0.007600382867524346
759.61,0.0159183749477316
759.79,0.010837606289141877
759.98,0.011929111037415745
760.16,0.015680323722812348
760.34,0.011635271908374559
760.53,0.010069740382395068
760.71,0.003973997563183537
760.9,0.011295384917997751
761.08,0.009702803795753388
761.26,0.010724650582601788
761.45,0.0030830990014814657
761.63,0.006174642269711397
761.81,0.012203028409589914
762.0,0.009052665123667198
762.18,0.006515027963930858
762.36,0.00912405174131588
762.55,0.006570961880407053
762.73,0.008899958054275434
762.91,0.009598448065747191
763.1,0.011406555641424142
763.28,0.0073760078035152
763.46,0.012590120651433178
763.65,0.009474709285673375
763.83,0.011950288116160203
764.01,0.012857704855581482
764.2,0.008782987051182332
764.38,0.006740646759686108
764.56,0.007715576710627112
764.75,0.0035657160094364477
764.93,0.016576142251162215
765.11,0.004236492066814009
765.3,0.012667254637009233
765.48,0.006512083052903339
765.66,0.004417499834202227
765.85,0.00619577221441489
766.03,0.007004267736369495
766.21,0.0038868416229557697
766.4,0.011303162854549742
766.58,0.00957955939605776
766.76,0.010353562178185281
766.95,0.012044090558273837
767.13,0.005117863603033661
767.31,0.0058337140033505935
767.49,0.003126510810792413
767.68,0.009830881597966478
767.86,0.0061709263497562155
768.04,0.0026442343589804383
768.23,0.0077220658876895314
768.41,0.008401704428515898
768.59,0.005130670418059318
768.78,0.006830327566796554
768.96,0.005460418729108607
769.14,0.007520067425131955
769.32,0.009507714595206154
769.51,0.008758491852178352
769.69,0.0036111614007083665
769.87,0.010598229922613335
770.06,0.00799063245204515
770.24,0.008656754955564788
770.42,0.005337686663069952
770.6,0.0032628507564563245
770.79,0.008653157702516132
770.97,0.0033835216576719655
771.15,0.008877750681365483
771.33,0.004336389639651925
771.52,0.01210092982635114
771.7,0.009083799434739238
771.88,0.009155503967612843
772.07,0.006873395315100676
772.25,0.005579566221084924
772.43,0.006741352731122821
772.61,0.0037130945290564164
772.8,0.0031638894747943523
772.98,0.006537380962661493
773.16,0.006117091417635095
773.34,0.005855127148555506
773.53,0.005479101156645029
773.71,0.007400631844360701
773.89,0.008622083969178438
774.07,0.008043748494807547
774.26,0.006714749717526837
774.44,0.013406372580163167
774.62,0.0032358765144239856
774.8,0.004621754511190265
774.99,0.007078775949728904
775.17,0.00497868627303668
775.35,0.002201896448834885
775.53,0.007188469433892925
775.71,0.007440732214687809
775.9,0.008387375538144382
776.08,0.007732783911623157
776.26,0.0037090838800795975
776.44,0.0009887185170269566
776.63,0.004113579668980915
776.81,0.003799977627421681
776.99,0.007300332788729059
777.17,0.00589322749418602
777.35,0.007357442104454595
777.54,0.00901121633885287
777.72,0.008843314311534794
777.9,0.00208241240286958
778.08,0.0035803511264313067
778.27,0.008793429060493057
778.45,0.012693907559433237
778.63,0.006873395315100676
778.81,0.0061710525352281186
778.99,0.007149183017026794
779.18,0.006291397017393753
779.36,0.0052409745713500305
779.54,0.0034937690915164276
779.72,0.007352552025550185
779.9,0.008639093757093298
780.08,0.007668254197334878
780.27,0.00835332023385053
780.45,0.004858885452903599
780.63,0.002288155708521249
780.81,0.006062533642421387
780.99,0.006507233813639961
781.18,0.008310132349903172
781.36,0.012295403633680462
781.54,0.009491664368432644
781.72,0.005769932391346458
781.9,0.004276380055137088
782.08,0.007424327792190083
782.27,0.0013533274224843612
782.45,0.005259409383732511
782.63,0.005596244681736155
782.81,0.005354382603616736
782.99,0.0071135851217295695
783.17,0.00750257837229337
783.36,0.005180949698920681
783.54,0.006460580945388422
783.72,0.004851273661363899
783.9,0.006845609489215481
784.08,0.0012803234134998883
784.26,0.0053707892462213636
784.45,0.001447430988656391
784.63,0.008357723595184394
784.81,0.004956325368183
784.99,0.004514260998448969
785.17,0.008087274059061015
785.35,0.012275569225713483
785.53,0.0014682993992408179
785.72,0.003668254838301646
785.9,0.009966995414948552
786.08,0.006848589224621832
786.26,0.0013086059595749176
786.44,0.009255479124068978
786.62,0.008603248929494043
786.8,0.008474758442949782
786.99,0.005083580322765402
787.17,0.0073981431055937675
787.35,0.009610091310444657
787.53,0.004102656210619634
787.71,0.007534890936842584
787.89,0.005980387819803885
788.07,0.009428605071087223
788.25,0.0070725496702500595
788.43,0.011997610839594565
788.62,0.00593851565808348
788.8,0.009081032061266498
788.98,0.004377962293245547
789.16,0.008282836034557574
789.34,0.008733601363534621
789.52,0.007834687428173953
789.7,0.01229614081851923
789.88,0.007877053660418616
790.06,0.010232932988319574
790.25,0.004732999621479632
790.43,0.012698172530768003
790.61,0.004287744534957447
790.79,0.010271170886597994
790.97,0.006841393516980042
791.15,0.010194825816039298
791.33,0.005409777172088302
791.51,0.007058764480944605
791.69,0.01572190033024055
791.87,0.008992093128201909
792.05,0.0078122923865221496
792.24,0.004738483722436669
792.42,0.004522311977459117
792.6,0.00789229369746562
792.78,0.007120169614310257
792.96,0.0074177009607718156
793.14,0.006707595858412348
793.32,0.007278113694405531
793.5,0.008346092483661922
793.68,0.010090687981931884
793.86,0.006170548941695484
794.04,0.013064046831922901
794.22,0.00888347771912864
794.4,0.00448084298824958
794.58,0.007275051728021987
794.76,0.008695214502391756
794.95,0.011638196259074732
795.13,0.010300628810456397
795.31,0.003971955337597136
795.49,0.004416015537519911
795.67,0.005749692515336024
795.85,0.009375769289358217
796.03,0.0020585522226102566
796.21,0.010572557140915186
796.39,0.008101818470813016
796.57,-0.0008194699285778838
796.75,0.0031832585635685074
796.93,0.0037421315617990974
797.11,0.014153947260330245
797.29,0.0043835824752066375
797.47,0.006547241976738862
797.65,0.012493580696062368
797.83,0.002866914763777829
798.01,0.00994822560523355
798.19,0.01324652102982718
798.37,0.00798110545779992
798.55,0.01252140360949136
798.73,0.008418639902432853
798.91,0.005156522085538721
799.09,0.006533006921592335
799.27,0.004711247312872471
799.45,0.002216459627976746
799.63,0.004710376065089807
799.81,0.00898607398504107
799.99,0.006827935881109475
800.17,0.008468473176022458
800.35,0.0065305315810455875
800.53,0.0074594853346292974
800.71,0.008029389182936383
800.89,0.013229949519767088
801.07,-0.000663869077709218
801.25,0.0027582774033111743
801.43,0.0012680042149334182
801.61,0.009038506879801648
801.79,0.006377571746799034
801.97,0.024122676018229934
802.15,0.008903435048479931
802.33,0.010776839083281923
802.51,0.008904627292636871
802.69,0.011824547827088257
802.87,0.009638870024186542
803.05,0.005942738963559954
803.23,0.003899336183577845
803.41,0.01189050639439322
803.59,0.010211589501095814
803.77,0.005366726296958863
803.95,0.01269812712520016
804.13,0.0070428901204780394
804.31,0.005759358502785092
804.49,0.008394399562612474
804.67,0.007690443644040687
804.85,0.013081097993910738
805.03,0.007051272425384589
805.21,0.009785304252159493
805.39,0.008175226397312668
805.57,0.005402873456466092
805.75,0.005287260025521622
805.93,0.010394711595092986
806.11,0.01473794146510078
806.29,0.0105355697888542
806.47,0.0035901215112364156
806.65,0.014393792029716223
806.83,0.004677148010359063
807.0,0.01171001762581799
807.18,0.001399343343162711
807.36,0.005539684511240848
807.54,0.008706092905768955
807.72,-0.0005391306881930296
807.9,0.012159435720597075
808.08,0.008182805168135805
808.26,0.016090328547621813
808.44,0.010760373664347825
808.62,0.015554497858162788
808.8,0.010047944157276945
808.98,0.009385141521071599
809.16,0.011036184795380048
809.34,0.012652183196082446
809.51,0.008089886620560498
809.69,0.007107214682184157
809.87,0.008097559383009049
810.05,0.010515571239385915
810.23,0.0077916413490340935
810.41,0.014185189681188976
810.59,0.0053042973151039615
810.77,0.00842287146280746
810.95,0.012225140457120849
811.13,0.01143431124436536
811.31,0.012396351608193492
811.48,0.012079292743570096
811.66,0.0027250740611778033
811.84,0.009480208446916724
812.02,0.010811092702612723
812.2,0.009575357585715557
812.38,0.009453866460833361
812.56,-0.00034537149376827044
812.74,0.009468620109209519
812.92,0.008033394677478886
813.1,0.0017437911547725986
813.27,0.014667046815683982
813.45,0.007034843694592622
813.63,0.012019601170401155
813.81,0.01035787145448377
813.99,0.0081703231921679
814.17,0.016214655066019757
814.35,0.01760273576096323
814.53,0.009137975688137963
814.7,0.012132368215552402
814.88,0.007513927860632337
815.06,0.01425713386745641
815.24,0.007856225583855613
815.42,0.00522286422308746
815.6,0.010563718669645008
815.78,0.001254444370216976
815.95,0.006740624953110432
816.13,0.010319648662288333
816.31,0.01445541187646287
816.49,0.0043559364160525894
816.67,-0.0013168547989804349
816.85,0.0073011700316749
817.03,0.009586277810732832
817.2,0.004731225652280708
817.38,0.01637838963709446
817.56,0.0106222428094404
817.74,0.011355296223017008
817.92,0.013018039596208708
818.1,0.006059526407439252
818.27,0.0056320060212833815
818.45,0.013433008737858167
818.63,0.00935477014555656
